Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2025-11-24 00:00:00-05:00,29.86,0.0,32.53,29.57,29.57,13810,0.0
2025-11-21 00:00:00-05:00,29.56,0.0,31.25,29.56,30.23,10075,0.0
2025-11-20 00:00:00-05:00,31.53,0.0,32.24,31.2,32.24,11800,0.0
2025-11-19 00:00:00-05:00,32.24,0.0,33.16,30.78,30.78,21300,0.0
2025-11-18 00:00:00-05:00,30.11,0.0,30.8,29.5,29.7,16400,0.0
2025-11-17 00:00:00-05:00,30.15,0.0,30.74,29.4,30.74,26800,0.0
2025-11-14 00:00:00-05:00,30.8,0.0,30.89,29.71,30.89,15300,0.0
2025-11-13 00:00:00-05:00,31.27,0.0,31.31,29.96,31.31,13000,0.0
2025-11-12 00:00:00-05:00,31.0,0.0,31.73,28.66,29.56,17900,0.0
2025-11-11 00:00:00-05:00,29.1,0.0,33.06,28.14,28.14,13500,0.0
2025-11-10 00:00:00-05:00,27.99,0.0,28.84,25.8,25.91,10000,0.0
2025-11-07 00:00:00-05:00,26.02,0.0,27.0,24.31,24.31,17600,0.0
2025-11-06 00:00:00-05:00,25.47,0.0,25.94,25.31,25.94,5100,0.0
2025-11-05 00:00:00-05:00,24.24,0.0,24.54,22.45,22.46,6400,0.0
2025-11-04 00:00:00-05:00,24.92,0.0,24.92,23.01,23.01,5300,0.0
2025-11-03 00:00:00-05:00,23.4,0.0,25.3,20.23,20.23,14200,0.0
2025-10-31 00:00:00-04:00,21.75,0.0,21.89,20.04,20.04,3100,0.0
2025-10-30 00:00:00-04:00,21.07,0.0,21.07,21.07,21.07,0,0.0
2025-10-29 00:00:00-04:00,21.07,0.0,21.07,19.8,19.84,6100,0.0
2025-10-28 00:00:00-04:00,20.89,0.0,21.99,20.2,21.34,11600,0.0
2025-10-27 00:00:00-04:00,21.19,0.0,21.5,20.5,20.5,2300,0.0
2025-10-24 00:00:00-04:00,20.9,0.0,20.9,19.5,19.5,1800,0.0
2025-10-23 00:00:00-04:00,20.84,0.0,20.95,20.5,20.5,800,0.0
2025-10-22 00:00:00-04:00,20.79,0.0,21.07,19.83,20.27,2400,0.0
2025-10-21 00:00:00-04:00,21.0,0.0,21.2,20.3,20.3,2200,0.0
2025-10-20 00:00:00-04:00,20.61,0.0,20.61,20.55,20.55,800,0.0
2025-10-17 00:00:00-04:00,20.23,0.0,20.23,20.2,20.2,3500,0.0
2025-10-16 00:00:00-04:00,20.79,0.0,21.2,19.8,19.8,3500,0.0
2025-10-15 00:00:00-04:00,22.41,0.0,22.41,21.57,21.94,1100,0.0
2025-10-14 00:00:00-04:00,21.81,0.0,21.81,21.8,21.8,1600,0.0
2025-10-13 00:00:00-04:00,21.81,0.0,22.5,20.25,22.5,1700,0.0
2025-10-10 00:00:00-04:00,21.86,0.0,21.86,21.86,21.86,1100,0.0
2025-10-09 00:00:00-04:00,22.89,0.0,23.05,20.89,20.89,10300,0.0
2025-10-08 00:00:00-04:00,22.12,0.0,22.66,21.0,22.53,25000,0.0
2025-10-07 00:00:00-04:00,22.55,0.0,22.57,22.47,22.47,1400,0.0
2025-10-06 00:00:00-04:00,22.59,0.0,23.74,22.42,23.27,8800,0.0
2025-10-03 00:00:00-04:00,24.1,0.0,24.46,24.1,24.46,1200,0.0
2025-10-02 00:00:00-04:00,23.13,0.0,24.24,21.08,21.08,2100,0.0
2025-10-01 00:00:00-04:00,24.0,0.0,24.0,22.58,22.58,1900,0.0
2025-09-30 00:00:00-04:00,23.35,0.0,23.81,22.79,22.79,5100,0.0
2025-09-29 00:00:00-04:00,22.94,0.0,23.46,22.29,22.29,4800,0.0
2025-09-26 00:00:00-04:00,22.33,0.0,22.33,22.33,22.33,1300,0.0
2025-09-25 00:00:00-04:00,22.81,0.0,22.81,20.48,22.62,4100,0.0
2025-09-24 00:00:00-04:00,22.17,0.0,23.47,20.25,22.06,6700,0.0
2025-09-23 00:00:00-04:00,22.0,0.0,22.5,22.0,22.5,2000,0.0
2025-09-22 00:00:00-04:00,22.17,0.0,22.17,20.76,21.7,4900,0.0
2025-09-19 00:00:00-04:00,22.38,0.0,23.5,21.22,21.22,25600,0.0
2025-09-18 00:00:00-04:00,21.35,0.0,21.55,20.7,20.7,3500,0.0
2025-09-17 00:00:00-04:00,21.03,0.0,21.4,18.97,18.97,4800,0.0
2025-09-16 00:00:00-04:00,21.17,0.0,21.17,20.73,20.73,1200,0.0
2025-09-15 00:00:00-04:00,20.41,0.0,21.4,20.0,21.4,5600,0.0
2025-09-12 00:00:00-04:00,19.76,0.0,20.73,19.15,20.73,1400,0.0
2025-09-11 00:00:00-04:00,20.06,0.0,20.18,19.45,19.45,6200,0.0
2025-09-10 00:00:00-04:00,19.02,0.0,19.83,19.02,19.7,2100,0.0
2025-09-09 00:00:00-04:00,18.77,0.0,20.33,18.77,20.33,2200,0.0
2025-09-08 00:00:00-04:00,18.76,0.0,21.01,18.76,18.94,7100,0.0
2025-09-05 00:00:00-04:00,18.31,0.0,19.43,18.0,18.31,1600,0.0
2025-09-04 00:00:00-04:00,18.54,0.0,18.76,18.0,18.0,2700,0.0
2025-09-03 00:00:00-04:00,18.87,0.0,18.87,17.7,17.7,5000,0.0
2025-09-02 00:00:00-04:00,18.4,0.0,19.26,17.0,17.05,20900,0.0
2025-08-29 00:00:00-04:00,16.24,0.0,16.24,16.24,16.24,0,0.0
2025-08-28 00:00:00-04:00,16.24,0.0,16.24,16.24,16.24,0,0.0
2025-08-27 00:00:00-04:00,16.24,0.0,16.99,16.06,16.09,3000,0.0
2025-08-26 00:00:00-04:00,15.79,0.0,15.79,15.79,15.79,900,0.0
2025-08-25 00:00:00-04:00,16.0,0.0,16.0,16.0,16.0,0,0.0
2025-08-22 00:00:00-04:00,16.0,0.0,16.0,14.55,14.55,1100,0.0
2025-08-21 00:00:00-04:00,14.98,0.0,14.98,14.98,14.98,500,0.0
2025-08-20 00:00:00-04:00,15.0,0.0,15.25,15.0,15.2,900,0.0
2025-08-19 00:00:00-04:00,15.52,0.0,15.52,15.52,15.52,0,0.0
2025-08-18 00:00:00-04:00,15.52,0.0,15.84,15.05,15.05,2800,0.0
2025-08-15 00:00:00-04:00,15.44,0.0,15.44,15.44,15.44,900,0.0
2025-08-14 00:00:00-04:00,15.3,0.0,16.01,14.8,15.84,5700,0.0
2025-08-13 00:00:00-04:00,14.03,0.0,14.03,14.0,14.0,1600,0.0
2025-08-12 00:00:00-04:00,14.49,0.0,14.49,14.49,14.49,800,0.0
2025-08-11 00:00:00-04:00,15.47,0.0,15.68,14.75,14.75,2100,0.0
2025-08-08 00:00:00-04:00,14.0,0.0,14.0,14.0,14.0,900,0.0
2025-08-07 00:00:00-04:00,14.1,0.0,14.48,14.1,14.48,600,0.0
2025-08-06 00:00:00-04:00,14.62,0.0,14.62,14.62,14.62,0,0.0
2025-08-05 00:00:00-04:00,14.62,0.0,14.62,14.62,14.62,300,0.0
2025-08-04 00:00:00-04:00,14.47,0.0,14.75,14.47,14.75,600,0.0
2025-08-01 00:00:00-04:00,14.57,0.0,14.57,14.54,14.55,2600,0.0
2025-07-31 00:00:00-04:00,14.95,0.0,14.95,14.95,14.95,0,0.0
2025-07-30 00:00:00-04:00,14.95,0.0,14.95,14.76,14.77,800,0.0
2025-07-29 00:00:00-04:00,15.09,0.0,15.3,14.77,15.3,2700,0.0
2025-07-28 00:00:00-04:00,15.54,0.0,15.54,15.54,15.54,0,0.0
2025-07-25 00:00:00-04:00,15.54,0.0,17.0,15.52,17.0,2200,0.0
2025-07-24 00:00:00-04:00,17.03,0.0,17.03,17.03,17.03,0,0.0
2025-07-23 00:00:00-04:00,17.03,0.0,17.03,17.03,17.03,0,0.0
2025-07-22 00:00:00-04:00,17.03,0.0,17.03,16.57,16.57,1300,0.0
2025-07-21 00:00:00-04:00,16.77,0.0,16.77,16.77,16.77,0,0.0
2025-07-18 00:00:00-04:00,16.77,0.0,16.77,16.45,16.55,1400,0.0
2025-07-17 00:00:00-04:00,16.16,0.0,16.97,16.16,16.97,3100,0.0
2025-07-16 00:00:00-04:00,16.99,0.0,16.99,16.6,16.83,1400,0.0
2025-07-15 00:00:00-04:00,16.88,0.0,17.45,16.5,16.5,2200,0.0
2025-07-14 00:00:00-04:00,16.71,0.0,17.21,16.71,17.01,5100,0.0
2025-07-11 00:00:00-04:00,17.01,0.0,17.96,17.01,17.3,3600,0.0
2025-07-10 00:00:00-04:00,17.5,0.0,17.79,16.5,16.78,13700,0.0
2025-07-09 00:00:00-04:00,16.46,0.0,16.89,16.03,16.3,6600,0.0
2025-07-08 00:00:00-04:00,16.01,0.0,16.6,14.83,14.83,11000,0.0
2025-07-07 00:00:00-04:00,14.9,0.0,14.9,14.9,14.9,1200,0.0
2025-07-03 00:00:00-04:00,15.07,0.0,15.07,15.07,15.07,2100,0.0
2025-07-02 00:00:00-04:00,15.06,0.0,15.16,15.0,15.0,4600,0.0
2025-07-01 00:00:00-04:00,14.67,0.0,14.94,14.53,14.54,1700,0.0
2025-06-30 00:00:00-04:00,15.0,0.0,15.56,14.98,15.05,1600,0.0
2025-06-27 00:00:00-04:00,14.49,0.0,16.1,14.49,15.32,52200,0.0
2025-06-26 00:00:00-04:00,15.55,0.0,16.76,14.8,15.53,43800,0.0
2025-06-25 00:00:00-04:00,16.28,0.0,16.28,15.41,15.41,3300,0.0
2025-06-24 00:00:00-04:00,15.8,0.0,15.94,15.34,15.62,21900,0.0
2025-06-23 00:00:00-04:00,15.18,0.0,15.18,15.18,15.18,500,0.0
2025-06-20 00:00:00-04:00,15.55,0.0,16.2,15.55,16.2,1400,0.0
2025-06-18 00:00:00-04:00,15.69,0.0,16.03,15.17,16.03,1400,0.0
2025-06-17 00:00:00-04:00,15.72,0.0,15.72,15.72,15.72,700,0.0
2025-06-16 00:00:00-04:00,15.89,0.0,15.89,15.83,15.83,900,0.0
2025-06-13 00:00:00-04:00,15.35,0.0,16.1,15.35,16.08,12400,0.0
2025-06-12 00:00:00-04:00,16.0,0.0,16.31,16.0,16.25,1500,0.0
2025-06-11 00:00:00-04:00,16.54,0.0,16.54,16.54,16.54,400,0.0
2025-06-10 00:00:00-04:00,16.59,0.0,16.59,16.05,16.58,2400,0.0
2025-06-09 00:00:00-04:00,16.61,0.0,16.61,16.61,16.61,700,0.0
2025-06-06 00:00:00-04:00,16.31,0.0,16.31,16.31,16.31,2800,0.0
2025-06-05 00:00:00-04:00,16.67,0.0,16.67,16.67,16.67,700,0.0
2025-06-04 00:00:00-04:00,16.0,0.0,16.7,16.0,16.09,3300,0.0
2025-06-03 00:00:00-04:00,16.3,0.0,16.47,15.92,16.35,2500,0.0
2025-06-02 00:00:00-04:00,16.54,0.0,16.54,16.02,16.02,2200,0.0
2025-05-30 00:00:00-04:00,15.89,0.0,15.98,15.54,15.88,3800,0.0
2025-05-29 00:00:00-04:00,16.36,0.0,17.79,16.17,16.17,4000,0.0
2025-05-28 00:00:00-04:00,16.7,0.0,18.08,16.44,16.53,3900,0.0
2025-05-27 00:00:00-04:00,16.05,0.0,17.54,15.91,17.54,10700,0.0
2025-05-23 00:00:00-04:00,17.76,0.0,19.45,17.76,19.45,4700,0.0
2025-05-22 00:00:00-04:00,19.45,0.0,19.92,19.33,19.33,3400,0.0
2025-05-21 00:00:00-04:00,19.99,0.0,20.8,19.99,20.8,3400,0.0
2025-05-20 00:00:00-04:00,20.75,0.0,21.48,20.5,20.94,5000,0.0
2025-05-19 00:00:00-04:00,21.25,0.0,21.25,20.05,20.05,3200,0.0
2025-05-16 00:00:00-04:00,21.03,0.0,22.4,21.03,22.4,3400,0.0
2025-05-15 00:00:00-04:00,22.41,0.0,22.41,21.39,21.81,5700,0.0
2025-05-14 00:00:00-04:00,21.31,0.0,21.31,21.31,21.31,1700,0.0
2025-05-13 00:00:00-04:00,20.8,0.0,21.52,20.12,21.51,24700,0.0
2025-05-12 00:00:00-04:00,21.46,0.0,21.5,20.58,20.58,2100,0.0
2025-05-09 00:00:00-04:00,20.8,0.0,22.58,20.41,20.75,4700,0.0
2025-05-08 00:00:00-04:00,20.08,0.0,20.58,18.99,18.99,13300,0.0
2025-05-07 00:00:00-04:00,20.36,0.0,20.99,19.34,20.99,7300,0.0
2025-05-06 00:00:00-04:00,21.68,0.0,22.37,21.68,22.37,2600,0.0
2025-05-05 00:00:00-04:00,21.72,0.0,22.22,21.72,21.75,3500,0.0
2025-05-02 00:00:00-04:00,22.46,0.0,22.46,20.01,20.01,4300,0.0
2025-05-01 00:00:00-04:00,20.51,0.0,20.81,19.49,19.87,4800,0.0
2025-04-30 00:00:00-04:00,19.95,0.0,20.5,19.95,20.2,5100,0.0
2025-04-29 00:00:00-04:00,20.78,0.0,23.2,20.1,23.2,53500,0.0
2025-04-28 00:00:00-04:00,23.17,0.0,23.2,22.28,22.28,2800,0.0
2025-04-25 00:00:00-04:00,22.23,0.0,22.23,22.23,22.23,3300,0.0
2025-04-24 00:00:00-04:00,22.5,0.0,22.52,20.37,20.37,8900,0.0
2025-04-23 00:00:00-04:00,20.55,0.0,21.4,19.71,20.04,7000,0.0
2025-04-22 00:00:00-04:00,19.89,0.0,19.89,18.89,19.32,10100,0.0
2025-04-21 00:00:00-04:00,19.67,0.0,19.73,19.45,19.73,4800,0.0
2025-04-17 00:00:00-04:00,19.7,0.0,19.84,18.25,18.87,15200,0.0
2025-04-16 00:00:00-04:00,18.82,0.0,18.99,18.23,18.48,6800,0.0
2025-04-15 00:00:00-04:00,18.58,0.0,19.48,18.15,18.99,6500,0.0
2025-04-14 00:00:00-04:00,19.36,0.0,19.6,18.58,18.76,4400,0.0
2025-04-11 00:00:00-04:00,18.77,0.0,18.77,18.0,18.0,2400,0.0
2025-04-10 00:00:00-04:00,18.09,0.0,19.24,17.73,18.7,3400,0.0
2025-04-09 00:00:00-04:00,18.53,0.0,18.68,16.34,17.38,7100,0.0
2025-04-08 00:00:00-04:00,15.8,0.0,15.8,14.63,15.35,97400,0.0
2025-04-07 00:00:00-04:00,15.35,0.0,16.26,15.12,15.69,7400,0.0
2025-04-04 00:00:00-04:00,16.26,0.0,16.7,16.15,16.57,6400,0.0
2025-04-03 00:00:00-04:00,17.49,0.0,17.49,16.66,16.66,1100,0.0
2025-04-02 00:00:00-04:00,17.5,0.0,17.5,16.54,16.54,2600,0.0
2025-04-01 00:00:00-04:00,16.4,0.0,17.37,16.4,17.23,4200,0.0
2025-03-31 00:00:00-04:00,17.32,0.0,17.4,16.52,16.52,5600,0.0
2025-03-28 00:00:00-04:00,17.35,0.0,17.86,17.05,17.05,5300,0.0
2025-03-27 00:00:00-04:00,17.15,0.0,17.15,17.0,17.0,2600,0.0
2025-03-26 00:00:00-04:00,17.21,0.0,17.44,16.8,17.3,9000,0.0
2025-03-25 00:00:00-04:00,17.2,0.0,17.65,16.74,17.0,7500,0.0
2025-03-24 00:00:00-04:00,17.37,0.0,17.37,15.36,16.15,17900,0.0
2025-03-21 00:00:00-04:00,16.64,0.0,17.51,16.19,16.72,20000,0.0
2025-03-20 00:00:00-04:00,17.6,0.0,19.2,17.11,17.53,66200,0.0
2025-03-19 00:00:00-04:00,18.26,0.0,21.6,17.46,20.5,120200,0.0
2025-03-18 00:00:00-04:00,20.99,0.0,23.61,20.2,21.6,94100,0.0
2025-03-17 00:00:00-04:00,22.74,0.0,26.99,17.5,18.0,514800,0.0
2025-03-14 00:00:00-04:00,14.85,0.0,14.85,14.85,14.85,500,0.0
2025-03-13 00:00:00-04:00,14.56,0.0,14.86,14.56,14.7,5900,0.0
2025-03-12 00:00:00-04:00,15.02,0.0,15.86,14.94,15.38,3000,0.0
2025-03-11 00:00:00-04:00,14.56,0.0,14.68,14.53,14.56,1100,0.0
2025-03-10 00:00:00-04:00,15.0,0.0,15.81,14.94,15.81,3000,0.0
2025-03-07 00:00:00-05:00,15.39,0.0,18.21,15.39,18.21,10800,0.0
2025-03-06 00:00:00-05:00,16.68,0.0,17.72,16.68,16.72,40400,0.0
2025-03-05 00:00:00-05:00,17.1,0.0,17.78,17.1,17.78,14000,0.0
2025-03-04 00:00:00-05:00,17.14,0.0,17.28,17.14,17.28,11200,0.0
2025-03-03 00:00:00-05:00,18.2,0.0,18.78,18.2,18.61,9300,0.0
2025-02-28 00:00:00-05:00,19.66,0.0,19.66,17.09,18.4,15700,0.0
2025-02-27 00:00:00-05:00,18.4,0.0,19.24,17.61,18.34,22500,0.0
2025-02-26 00:00:00-05:00,18.64,0.0,18.79,18.38,18.79,1900,0.0
2025-02-25 00:00:00-05:00,19.3,0.0,20.0,19.15,19.44,13100,0.0
2025-02-24 00:00:00-05:00,19.86,0.0,21.14,19.21,21.14,21500,0.0
2025-02-21 00:00:00-05:00,20.2,0.0,20.73,20.2,20.69,6900,0.0
2025-02-20 00:00:00-05:00,20.89,0.0,20.89,20.31,20.37,4900,0.0
2025-02-19 00:00:00-05:00,20.89,0.0,20.89,19.02,19.99,4800,0.0
2025-02-18 00:00:00-05:00,19.49,0.0,21.8,19.44,21.8,12600,0.0
2025-02-14 00:00:00-05:00,21.7,0.0,22.3,19.55,20.33,11500,0.0
2025-02-13 00:00:00-05:00,21.2,0.0,21.21,19.46,20.0,9600,0.0
2025-02-12 00:00:00-05:00,18.0,0.0,18.83,18.0,18.37,7600,0.0
2025-02-11 00:00:00-05:00,18.66,0.0,19.99,18.59,19.0,36800,0.0
2025-02-10 00:00:00-05:00,18.51,0.0,18.75,17.56,17.77,9100,0.0
2025-02-07 00:00:00-05:00,17.87,0.0,17.87,17.05,17.05,6400,0.0
2025-02-06 00:00:00-05:00,17.9,0.0,17.9,16.51,16.95,15600,0.0
2025-02-05 00:00:00-05:00,16.76,0.0,17.0,16.39,16.51,3800,0.0
2025-02-04 00:00:00-05:00,15.72,0.0,15.72,15.72,15.72,0,0.0
2025-02-03 00:00:00-05:00,15.72,0.0,15.72,15.7,15.72,6000,0.0
2025-01-31 00:00:00-05:00,16.19,0.0,16.19,14.62,15.04,13100,0.0
2025-01-30 00:00:00-05:00,14.66,0.0,14.66,14.27,14.27,5400,0.0
2025-01-29 00:00:00-05:00,14.25,0.0,14.54,14.15,14.54,3500,0.0
2025-01-28 00:00:00-05:00,14.76,0.0,14.81,13.96,13.96,5300,0.0
2025-01-27 00:00:00-05:00,14.1,0.0,14.73,14.07,14.11,7300,0.0
2025-01-24 00:00:00-05:00,13.99,0.0,14.58,13.99,14.58,7500,0.0
2025-01-23 00:00:00-05:00,14.27,0.0,14.27,13.5,13.86,10000,0.0
2025-01-22 00:00:00-05:00,13.48,0.0,14.3,13.48,13.8,13100,0.0
2025-01-21 00:00:00-05:00,13.97,0.0,13.97,13.46,13.46,2400,0.0
2025-01-17 00:00:00-05:00,14.05,0.0,14.05,14.0,14.0,2400,0.0
2025-01-16 00:00:00-05:00,14.05,0.0,14.2,13.9,14.0,2000,0.0
2025-01-15 00:00:00-05:00,14.05,0.0,14.35,13.96,13.99,11900,0.0
2025-01-14 00:00:00-05:00,13.34,0.0,13.62,13.2,13.46,25300,0.0
2025-01-13 00:00:00-05:00,13.45,0.0,13.49,13.23,13.23,4200,0.0
2025-01-10 00:00:00-05:00,13.8,0.0,14.07,13.6,14.07,7000,0.0
2025-01-08 00:00:00-05:00,14.01,0.0,14.87,14.01,14.87,3400,0.0
2025-01-07 00:00:00-05:00,14.64,0.0,15.26,14.1,14.68,23200,0.0
2025-01-06 00:00:00-05:00,14.72,0.0,14.84,14.37,14.37,6900,0.0
2025-01-03 00:00:00-05:00,14.68,0.0,14.72,13.49,13.58,8900,0.0
2025-01-02 00:00:00-05:00,13.57,0.0,13.73,13.27,13.71,3600,0.0
2024-12-31 00:00:00-05:00,13.81,0.0,13.81,13.81,13.81,1700,0.0
2024-12-30 00:00:00-05:00,13.97,0.0,14.33,13.15,13.15,15100,0.0
2024-12-27 00:00:00-05:00,13.2,0.0,14.07,13.2,14.07,2900,0.0
2024-12-26 00:00:00-05:00,13.53,0.0,14.27,13.25,13.25,22900,0.0
2024-12-24 00:00:00-05:00,13.87,0.0,13.87,13.87,13.87,0,0.0
2024-12-23 00:00:00-05:00,13.87,0.0,14.8,13.75,14.66,11600,0.0
2024-12-20 00:00:00-05:00,14.96,0.0,15.1,14.82,14.82,5200,0.0
2024-12-19 00:00:00-05:00,14.52,0.0,14.85,14.52,14.73,3400,0.0
2024-12-18 00:00:00-05:00,14.92,0.0,15.54,14.92,15.38,6300,0.0
2024-12-17 00:00:00-05:00,15.47,0.0,15.47,15.11,15.35,5500,0.0
2024-12-16 00:00:00-05:00,15.44,0.0,15.44,14.99,14.99,13000,0.0
2024-12-13 00:00:00-05:00,15.03,0.0,15.47,14.86,15.08,7700,0.0
2024-12-12 00:00:00-05:00,15.7,0.0,16.51,15.7,16.45,10900,0.0
2024-12-11 00:00:00-05:00,16.55,0.0,17.99,16.55,16.62,32100,0.0
2024-12-10 00:00:00-05:00,16.7,0.0,17.85,16.64,17.51,107200,0.0
2024-12-09 00:00:00-05:00,17.56,0.0,18.37,17.52,18.21,16300,0.0
2024-12-06 00:00:00-05:00,17.92,0.0,18.36,15.99,15.99,20000,0.0
2024-12-05 00:00:00-05:00,15.8,0.0,16.5,15.68,16.5,8500,0.0
2024-12-04 00:00:00-05:00,16.54,0.0,17.38,16.18,16.19,100800,0.0
2024-12-03 00:00:00-05:00,16.32,0.0,17.28,14.86,15.3,124400,0.0
2024-12-02 00:00:00-05:00,15.63,0.0,15.98,15.34,15.63,24800,0.0
2024-11-29 00:00:00-05:00,16.04,0.0,16.3,15.81,15.81,2200,0.0
2024-11-27 00:00:00-05:00,15.51,0.0,16.08,15.51,15.77,14000,0.0
2024-11-26 00:00:00-05:00,15.42,0.0,16.21,15.26,15.28,6800,0.0
2024-11-25 00:00:00-05:00,15.02,0.0,16.45,14.04,14.04,69600,0.0
