Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2024-11-22 00:00:00-05:00,14.18,0.0,15.19,14.18,14.65,6900,0.0
2024-11-21 00:00:00-05:00,14.83,0.0,15.41,14.83,15.41,5100,0.0
2024-11-20 00:00:00-05:00,15.46,0.0,16.81,15.46,16.45,16300,0.0
2024-11-19 00:00:00-05:00,16.43,0.0,16.84,16.28,16.32,14400,0.0
2024-11-18 00:00:00-05:00,16.9,0.0,17.3,16.26,16.93,107700,0.0
2024-11-15 00:00:00-05:00,17.4,0.0,18.31,15.83,15.83,21400,0.0
2024-11-14 00:00:00-05:00,15.64,0.0,15.91,14.42,14.5,62600,0.0
2024-11-13 00:00:00-05:00,14.9,0.0,14.9,13.47,13.8,41400,0.0
2024-11-12 00:00:00-05:00,13.91,0.0,14.0,12.8,12.88,86500,0.0
2024-11-11 00:00:00-05:00,12.93,0.0,13.52,12.62,13.52,86000,0.0
2024-11-08 00:00:00-05:00,13.5,0.0,13.65,13.19,13.5,14400,0.0
2024-11-07 00:00:00-05:00,13.6,0.0,13.76,13.35,13.5,8500,0.0
2024-11-06 00:00:00-05:00,13.82,0.0,14.79,13.51,14.5,178100,0.0
2024-11-05 00:00:00-05:00,14.38,0.0,15.4,13.9,13.9,122800,0.0
2024-11-04 00:00:00-05:00,14.0,0.0,14.31,13.5,13.5,30800,0.0
2024-11-01 00:00:00-04:00,14.03,0.0,14.34,14.03,14.26,2300,0.0
2024-10-31 00:00:00-04:00,13.72,0.0,14.01,13.72,14.01,1900,0.0
2024-10-30 00:00:00-04:00,14.29,0.0,15.14,14.28,15.1,7800,0.0
2024-10-29 00:00:00-04:00,13.96,0.0,14.78,13.96,14.25,3000,0.0
2024-10-28 00:00:00-04:00,14.76,0.0,14.76,14.64,14.64,3200,0.0
2024-10-25 00:00:00-04:00,14.81,0.0,14.83,14.61,14.83,2900,0.0
2024-10-24 00:00:00-04:00,14.87,0.0,17.23,14.72,15.81,171200,0.0
2024-10-23 00:00:00-04:00,15.95,0.0,16.0,13.74,14.5,124700,0.0
2024-10-22 00:00:00-04:00,14.6,0.0,14.8,13.44,13.8,17800,0.0
2024-10-21 00:00:00-04:00,14.0,0.0,14.14,13.85,14.09,2100,0.0
2024-10-18 00:00:00-04:00,14.14,0.0,14.14,13.83,13.83,1100,0.0
2024-10-17 00:00:00-04:00,13.54,0.0,13.54,13.54,13.54,1400,0.0
2024-10-16 00:00:00-04:00,14.24,0.0,14.25,13.44,13.55,7100,0.0
2024-10-15 00:00:00-04:00,13.34,0.0,13.61,13.27,13.3,7200,0.0
2024-10-14 00:00:00-04:00,13.24,0.0,13.76,13.08,13.61,10900,0.0
2024-10-11 00:00:00-04:00,13.69,0.0,13.96,13.6,13.63,2900,0.0
2024-10-10 00:00:00-04:00,14.42,0.0,14.66,14.05,14.05,3600,0.0
2024-10-09 00:00:00-04:00,13.93,0.0,14.84,13.93,14.63,4500,0.0
2024-10-08 00:00:00-04:00,14.56,0.0,14.75,14.48,14.48,9000,0.0
2024-10-07 00:00:00-04:00,14.31,0.0,14.84,14.28,14.45,31900,0.0
2024-10-04 00:00:00-04:00,14.59,0.0,14.78,14.05,14.48,12600,0.0
2024-10-03 00:00:00-04:00,14.2,0.0,14.7,13.0,13.0,15900,0.0
2024-10-02 00:00:00-04:00,14.1,0.0,14.1,13.7,13.71,2300,0.0
2024-10-01 00:00:00-04:00,13.55,0.0,13.57,13.16,13.51,13900,0.0
2024-09-30 00:00:00-04:00,13.56,0.0,13.56,13.36,13.36,1900,0.0
2024-09-27 00:00:00-04:00,13.13,0.0,13.7,13.0,13.37,13800,0.0
2024-09-26 00:00:00-04:00,13.35,0.0,13.68,13.24,13.68,8900,0.0
2024-09-25 00:00:00-04:00,13.18,0.0,13.72,13.11,13.21,13900,0.0
2024-09-24 00:00:00-04:00,13.21,0.0,13.9,13.21,13.9,7000,0.0
2024-09-23 00:00:00-04:00,13.95,0.0,14.11,13.79,13.98,6900,0.0
2024-09-20 00:00:00-04:00,14.24,0.0,15.76,13.9,15.26,16600,0.0
2024-09-19 00:00:00-04:00,14.93,0.0,14.93,14.07,14.57,4400,0.0
2024-09-18 00:00:00-04:00,14.03,0.0,14.66,14.03,14.55,4500,0.0
2024-09-17 00:00:00-04:00,15.14,0.0,15.42,14.15,14.35,185600,0.0
2024-09-16 00:00:00-04:00,14.26,0.0,14.26,14.26,14.26,300,0.0
2024-09-13 00:00:00-04:00,14.26,0.0,14.99,14.26,14.85,6100,0.0
2024-09-12 00:00:00-04:00,14.69,0.0,14.94,14.38,14.38,1000,0.0
2024-09-11 00:00:00-04:00,14.51,0.0,15.5,14.51,15.36,3500,0.0
2024-09-10 00:00:00-04:00,14.77,0.0,15.04,14.71,14.72,1800,0.0
2024-09-09 00:00:00-04:00,15.15,0.0,15.75,14.69,15.0,4100,0.0
2024-09-06 00:00:00-04:00,14.81,0.0,15.33,14.66,14.66,2700,0.0
2024-09-05 00:00:00-04:00,15.17,0.0,15.75,14.26,15.01,18100,0.0
2024-09-04 00:00:00-04:00,14.95,0.0,15.15,14.57,15.04,10200,0.0
2024-09-03 00:00:00-04:00,15.38,0.0,15.85,14.78,14.78,5900,0.0
2024-08-30 00:00:00-04:00,15.71,0.0,16.61,15.71,16.4,4500,0.0
2024-08-29 00:00:00-04:00,15.84,0.0,16.82,14.95,14.95,26200,0.0
2024-08-28 00:00:00-04:00,15.18,0.0,17.32,14.79,16.64,152700,0.0
2024-08-27 00:00:00-04:00,16.63,0.0,18.3,16.59,17.44,38800,0.0
2024-08-26 00:00:00-04:00,17.34,0.0,17.78,16.76,17.09,16100,0.0
2024-08-23 00:00:00-04:00,16.8,0.0,17.5,16.71,17.39,3500,0.0
2024-08-22 00:00:00-04:00,16.67,0.0,18.06,16.41,17.31,12900,0.0
2024-08-21 00:00:00-04:00,16.45,0.0,16.45,14.93,15.73,21000,0.0
2024-08-20 00:00:00-04:00,15.7,0.0,16.3,15.16,15.81,12900,0.0
2024-08-19 00:00:00-04:00,15.5,0.0,15.79,13.52,13.52,70800,0.0
2024-08-16 00:00:00-04:00,13.56,0.0,14.0,13.22,13.32,66300,0.0
2024-08-15 00:00:00-04:00,13.49,0.0,14.34,13.23,13.3,100100,0.0
2024-08-14 00:00:00-04:00,13.31,0.0,14.23,12.58,13.11,21500,0.0
2024-08-13 00:00:00-04:00,13.18,0.0,13.85,12.88,12.88,28800,0.0
2024-08-12 00:00:00-04:00,13.0,0.0,14.11,13.0,13.41,17300,0.0
2024-08-09 00:00:00-04:00,13.25,0.0,13.98,13.11,13.23,2500,0.0
2024-08-08 00:00:00-04:00,13.49,0.0,14.7,13.4,13.4,3300,0.0
2024-08-07 00:00:00-04:00,13.35,0.0,15.16,13.27,14.5,124100,0.0
2024-08-06 00:00:00-04:00,14.66,0.0,16.84,13.7,13.7,56500,0.0
2024-08-05 00:00:00-04:00,14.53,0.0,14.7,14.0,14.01,16000,0.0
2024-08-02 00:00:00-04:00,14.77,0.0,15.32,14.19,14.19,4400,0.0
2024-08-01 00:00:00-04:00,14.64,0.0,15.43,14.34,14.34,14300,0.0
2024-07-31 00:00:00-04:00,14.5,0.0,16.01,14.5,15.75,19700,0.0
2024-07-30 00:00:00-04:00,16.31,0.0,16.65,14.55,14.55,26900,0.0
2024-07-29 00:00:00-04:00,16.0,0.0,16.5,12.12,12.73,134900,0.0
2024-07-26 00:00:00-04:00,21.2,0.0,22.87,20.71,21.8,56400,0.0
2024-07-25 00:00:00-04:00,21.01,0.0,24.44,20.71,23.8,143700,0.0
2024-07-24 00:00:00-04:00,23.7,0.0,24.4,22.0,23.88,61400,0.0
2024-07-23 00:00:00-04:00,23.51,0.0,24.82,22.6,23.28,64800,0.0
2024-07-22 00:00:00-04:00,22.96,0.0,24.5,19.91,21.16,72000,0.0
2024-07-19 00:00:00-04:00,20.4,0.0,21.79,20.4,21.2,12300,0.0
2024-07-18 00:00:00-04:00,22.0,0.0,24.5,21.91,23.19,20300,0.0
2024-07-17 00:00:00-04:00,22.11,0.0,24.75,22.11,23.4,11100,0.0
2024-07-16 00:00:00-04:00,24.36,0.0,24.74,22.98,24.12,21300,0.0
2024-07-15 00:00:00-04:00,23.75,0.0,24.9,22.55,22.55,20100,0.0
2024-07-12 00:00:00-04:00,22.51,0.0,24.73,20.1,20.5,36000,0.0
2024-07-11 00:00:00-04:00,20.49,0.0,21.82,19.92,21.71,20600,0.0
2024-07-10 00:00:00-04:00,21.22,0.0,21.84,19.25,19.25,7000,0.0
2024-07-09 00:00:00-04:00,20.11,0.0,21.21,17.99,18.3,20200,0.0
2024-07-08 00:00:00-04:00,18.1,0.0,18.89,17.61,18.25,34000,0.0
2024-07-05 00:00:00-04:00,17.58,0.0,18.62,17.1,18.07,9700,0.0
2024-07-03 00:00:00-04:00,18.28,0.0,18.78,17.7,18.35,19000,0.0
2024-07-02 00:00:00-04:00,18.28,0.0,19.15,17.06,17.64,45000,0.0
2024-07-01 00:00:00-04:00,17.58,0.0,19.08,17.54,18.83,13000,0.0
2024-06-28 00:00:00-04:00,17.66,0.0,18.7,16.55,17.25,20600,0.0
2024-06-27 00:00:00-04:00,17.01,0.0,17.47,16.47,16.47,10500,0.0
2024-06-26 00:00:00-04:00,16.81,0.0,17.68,16.31,16.71,9100,0.0
2024-06-25 00:00:00-04:00,17.22,0.0,18.01,16.47,17.56,7500,0.0
2024-06-24 00:00:00-04:00,18.83,0.0,18.83,18.83,18.83,800,0.0
2024-06-21 00:00:00-04:00,18.83,0.0,19.58,18.83,19.34,6600,0.0
2024-06-20 00:00:00-04:00,19.06,0.0,20.13,18.22,18.23,11900,0.0
2024-06-18 00:00:00-04:00,18.78,0.0,21.52,18.78,20.28,8100,0.0
2024-06-17 00:00:00-04:00,21.0,0.0,21.29,18.99,19.34,10600,0.0
2024-06-14 00:00:00-04:00,21.02,0.0,24.0,21.02,24.0,4100,0.0
2024-06-13 00:00:00-04:00,22.81,0.0,22.86,20.3,20.99,9500,0.0
2024-06-12 00:00:00-04:00,21.28,0.0,21.28,18.21,18.21,2100,0.0
2024-06-11 00:00:00-04:00,18.17,0.0,18.17,18.0,18.0,2800,0.0
2024-06-10 00:00:00-04:00,18.08,0.0,19.83,17.1,17.1,6400,0.0
2024-06-07 00:00:00-04:00,17.1,0.0,17.49,16.25,17.31,3300,0.0
2024-06-06 00:00:00-04:00,17.6,0.0,18.73,17.6,18.73,5300,0.0
2024-06-05 00:00:00-04:00,19.0,0.0,20.5,19.0,20.5,2100,0.0
2024-06-04 00:00:00-04:00,21.5,0.0,22.85,21.5,22.85,1400,0.0
2024-06-03 00:00:00-04:00,22.0,0.0,23.0,21.58,23.0,3700,0.0
2024-05-31 00:00:00-04:00,23.33,0.0,24.95,23.33,24.95,1400,0.0
2024-05-30 00:00:00-04:00,23.77,0.0,25.06,23.38,23.38,4200,0.0
2024-05-29 00:00:00-04:00,23.75,0.0,25.01,23.07,24.03,4400,0.0
2024-05-28 00:00:00-04:00,24.66,0.0,27.5,24.6,27.07,9100,0.0
2024-05-24 00:00:00-04:00,27.72,0.0,28.5,27.54,27.54,6300,0.0
2024-05-23 00:00:00-04:00,28.9,0.0,28.99,28.9,28.99,2900,0.0
2024-05-22 00:00:00-04:00,29.01,0.0,29.01,27.88,29.01,3400,0.0
2024-05-21 00:00:00-04:00,29.01,0.0,29.01,25.99,26.68,8900,0.0
2024-05-20 00:00:00-04:00,28.21,0.0,29.01,26.02,27.56,9500,0.0
2024-05-17 00:00:00-04:00,27.9,0.0,27.9,25.5,26.12,6600,0.0
2024-05-16 00:00:00-04:00,27.88,0.0,27.88,25.8,25.8,1400,0.0
2024-05-15 00:00:00-04:00,25.88,0.0,25.98,25.46,25.46,2100,0.0
2024-05-14 00:00:00-04:00,25.98,0.0,26.52,25.89,25.89,4900,0.0
2024-05-13 00:00:00-04:00,25.9,0.0,26.0,25.0,25.99,2600,0.0
2024-05-10 00:00:00-04:00,25.99,0.0,26.02,25.3,25.99,2500,0.0
2024-05-09 00:00:00-04:00,26.83,0.0,26.83,24.03,24.03,3800,0.0
2024-05-08 00:00:00-04:00,25.5,0.0,25.98,25.0,25.0,5200,0.0
2024-05-07 00:00:00-04:00,24.98,0.0,24.99,24.51,24.95,3100,0.0
2024-05-06 00:00:00-04:00,24.7,0.0,24.7,23.82,23.82,1700,0.0
2024-05-03 00:00:00-04:00,23.63,0.0,24.33,22.5,22.85,9500,0.0
2024-05-02 00:00:00-04:00,23.7,0.0,29.09,22.87,28.6,24300,0.0
2024-05-01 00:00:00-04:00,27.96,0.0,29.12,26.81,27.35,3900,0.0
2024-04-30 00:00:00-04:00,27.9,0.0,29.19,27.08,29.19,6400,0.0
2024-04-29 00:00:00-04:00,28.18,0.0,28.34,26.2,26.9,4200,0.0
2024-04-26 00:00:00-04:00,26.97,0.0,26.97,25.62,26.57,3800,0.0
2024-04-25 00:00:00-04:00,25.77,0.0,25.89,25.49,25.49,1600,0.0
2024-04-24 00:00:00-04:00,25.5,0.0,25.5,24.0,24.63,5600,0.0
2024-04-23 00:00:00-04:00,24.98,0.0,25.0,24.85,25.0,4400,0.0
2024-04-22 00:00:00-04:00,24.43,0.0,25.0,23.93,25.0,3000,0.0
2024-04-19 00:00:00-04:00,24.04,0.0,24.21,23.81,23.81,3500,0.0
2024-04-18 00:00:00-04:00,24.74,0.0,24.96,24.0,24.0,3400,0.0
2024-04-17 00:00:00-04:00,24.15,0.0,24.55,23.0,23.57,16500,0.0
2024-04-16 00:00:00-04:00,24.13,0.0,25.0,24.13,25.0,5200,0.0
2024-04-15 00:00:00-04:00,25.0,0.0,25.0,23.86,23.89,11700,0.0
2024-04-12 00:00:00-04:00,24.53,0.0,24.88,23.9,24.71,4700,0.0
2024-04-11 00:00:00-04:00,25.41,0.0,25.69,24.6,24.95,2500,0.0
2024-04-10 00:00:00-04:00,25.3,0.0,25.48,24.0,25.48,3700,0.0
2024-04-09 00:00:00-04:00,25.0,0.0,25.0,24.99,24.99,1500,0.0
2024-04-08 00:00:00-04:00,25.0,0.0,25.0,23.68,24.52,2800,0.0
2024-04-05 00:00:00-04:00,25.18,0.0,25.27,24.05,25.27,3200,0.0
2024-04-04 00:00:00-04:00,25.5,0.0,26.54,24.52,26.54,3100,0.0
2024-04-03 00:00:00-04:00,25.11,0.0,25.21,23.35,25.21,16100,0.0
2024-04-02 00:00:00-04:00,25.55,0.0,25.58,24.16,24.76,3800,0.0
2024-04-01 00:00:00-04:00,25.2,0.0,26.3,23.4,23.54,19600,0.0
2024-03-28 00:00:00-04:00,23.53,0.0,25.07,22.81,24.36,15100,0.0
2024-03-27 00:00:00-04:00,23.8,0.0,23.82,22.03,22.2,23300,0.0
2024-03-26 00:00:00-04:00,23.09,0.0,23.67,19.61,21.7,15400,0.0
2024-03-25 00:00:00-04:00,21.59,0.0,23.01,19.12,21.22,24100,0.0
2024-03-22 00:00:00-04:00,21.23,0.0,29.85,21.23,29.85,33600,0.0
2024-03-21 00:00:00-04:00,29.0,0.0,30.99,27.08,30.25,49300,0.0
2024-03-20 00:00:00-04:00,26.67,0.0,27.67,20.44,21.09,52900,0.0
2024-03-19 00:00:00-04:00,20.9,0.0,21.28,20.07,20.69,13500,0.0
2024-03-18 00:00:00-04:00,20.12,0.0,21.0,17.13,18.7,36200,0.0
2024-03-15 00:00:00-04:00,18.0,0.0,18.5,16.57,16.98,20900,0.0
2024-03-14 00:00:00-04:00,17.05,0.0,18.6,16.04,16.04,57300,0.0
2024-03-13 00:00:00-04:00,16.04,0.0,16.94,16.01,16.65,12400,0.0
2024-03-12 00:00:00-04:00,15.97,0.0,17.22,15.02,15.49,25200,0.0
2024-03-11 00:00:00-04:00,15.02,0.0,15.41,14.6,14.6,8000,0.0
2024-03-08 00:00:00-05:00,14.54,0.0,15.49,14.44,15.22,15200,0.0
2024-03-07 00:00:00-05:00,14.86,0.0,15.87,14.4,14.42,13300,0.0
2024-03-06 00:00:00-05:00,14.7,0.0,15.82,13.5,14.38,15200,0.0
2024-03-05 00:00:00-05:00,13.74,0.0,13.85,13.0,13.59,18800,0.0
2024-03-04 00:00:00-05:00,14.01,0.0,16.6,12.95,16.5,72800,0.0
2024-03-01 00:00:00-05:00,16.55,0.0,17.88,16.33,17.17,48100,0.0
2024-02-29 00:00:00-05:00,17.55,0.0,19.5,15.52,15.84,307000,0.0
2024-02-28 00:00:00-05:00,16.65,0.0,23.5,12.51,13.1,3062700,0.0
2024-02-27 00:00:00-05:00,8.5,0.0,8.65,8.22,8.28,4400,0.0
2024-02-26 00:00:00-05:00,8.22,0.0,8.51,8.1,8.47,5800,0.0
2024-02-23 00:00:00-05:00,8.36,0.0,8.71,8.33,8.71,1500,0.0
2024-02-22 00:00:00-05:00,8.71,0.0,9.38,8.71,9.38,1700,0.0
2024-02-21 00:00:00-05:00,8.66,0.0,9.94,8.66,9.54,9500,0.0
2024-02-20 00:00:00-05:00,9.56,0.0,9.98,9.43,9.59,11500,0.0
2024-02-16 00:00:00-05:00,9.63,0.0,10.13,9.29,10.13,9500,0.0
2024-02-15 00:00:00-05:00,9.61,0.0,10.09,9.55,9.81,10400,0.0
2024-02-14 00:00:00-05:00,9.69,0.0,10.61,9.69,10.07,17800,0.0
2024-02-13 00:00:00-05:00,10.31,0.0,10.56,10.26,10.29,4500,0.0
2024-02-12 00:00:00-05:00,10.53,0.0,10.95,10.27,10.42,3200,0.0
2024-02-09 00:00:00-05:00,10.4,0.0,10.81,10.2,10.21,8100,0.0
2024-02-08 00:00:00-05:00,10.2,0.0,10.3,9.27,9.88,7200,0.0
2024-02-07 00:00:00-05:00,10.0,0.0,10.12,9.18,9.79,20200,0.0
2024-02-06 00:00:00-05:00,9.99,0.0,10.0,8.47,8.47,32100,0.0
2024-02-05 00:00:00-05:00,8.51,0.0,9.05,8.21,8.54,17500,0.0
2024-02-02 00:00:00-05:00,8.54,0.0,8.95,8.21,8.36,18100,0.0
2024-02-01 00:00:00-05:00,8.34,0.0,8.59,8.07,8.07,7100,0.0
2024-01-31 00:00:00-05:00,8.41,0.0,8.87,8.03,8.44,13400,0.0
2024-01-30 00:00:00-05:00,8.43,0.0,8.55,7.8,8.06,23900,0.0
2024-01-29 00:00:00-05:00,8.17,0.0,8.42,7.85,8.19,12900,0.0
2024-01-26 00:00:00-05:00,8.25,0.0,10.0,7.38,8.08,118300,0.0
2024-01-25 00:00:00-05:00,7.89,0.0,8.35,7.48,8.35,29600,0.0
2024-01-24 00:00:00-05:00,8.59,0.0,9.35,8.52,9.25,23500,0.0
2024-01-23 00:00:00-05:00,9.36,0.0,10.8,8.32,10.49,226300,0.0
2024-01-22 00:00:00-05:00,9.64,0.0,10.16,7.72,8.16,53100,0.0
2024-01-19 00:00:00-05:00,8.39,0.0,8.6,8.2,8.6,11600,0.0
2024-01-18 00:00:00-05:00,8.52,0.0,9.06,8.51,8.66,14200,0.0
2024-01-17 00:00:00-05:00,8.67,0.0,8.67,8.53,8.66,4600,0.0
2024-01-16 00:00:00-05:00,8.66,0.0,9.22,8.52,9.09,17600,0.0
2024-01-12 00:00:00-05:00,9.15,0.0,9.69,9.15,9.69,3900,0.0
2024-01-11 00:00:00-05:00,9.46,0.0,9.92,9.31,9.92,4600,0.0
2024-01-10 00:00:00-05:00,9.72,0.0,10.3,9.66,10.2,6600,0.0
2024-01-09 00:00:00-05:00,10.07,0.0,10.58,9.94,10.2,5100,0.0
2024-01-08 00:00:00-05:00,10.28,0.0,10.42,9.95,10.42,13400,0.0
2024-01-05 00:00:00-05:00,10.42,0.0,10.43,9.55,10.14,10500,0.0
2024-01-04 00:00:00-05:00,10.11,0.0,10.35,10.11,10.35,3500,0.0
2024-01-03 00:00:00-05:00,10.34,0.0,10.6,9.65,10.6,11400,0.0
2024-01-02 00:00:00-05:00,10.8,0.0,11.55,10.55,11.55,8900,0.0
2023-12-29 00:00:00-05:00,11.5,0.0,12.48,9.14,9.16,111700,0.0
2023-12-28 00:00:00-05:00,9.19,0.0,9.45,8.8,8.8,7900,0.0
2023-12-27 00:00:00-05:00,9.24,0.0,9.25,8.64,8.64,8000,0.0
2023-12-26 00:00:00-05:00,8.6,0.0,9.49,8.5,8.95,40500,0.0
2023-12-22 00:00:00-05:00,8.99,0.0,9.0,8.8,8.82,3700,0.0
2023-12-21 00:00:00-05:00,8.99,0.0,9.23,8.82,8.82,3500,0.0
2023-12-20 00:00:00-05:00,8.8,0.0,8.82,8.56,8.56,5100,0.0
2023-12-19 00:00:00-05:00,8.59,0.0,8.84,8.5,8.84,6000,0.0
2023-12-18 00:00:00-05:00,8.5,0.0,8.98,8.5,8.74,5300,0.0
2023-12-15 00:00:00-05:00,8.75,0.0,8.96,8.5,8.96,9400,0.0
2023-12-14 00:00:00-05:00,9.0,0.0,9.02,8.5,9.01,18800,0.0
2023-12-13 00:00:00-05:00,9.18,0.0,10.0,8.5,9.49,27000,0.0
2023-12-12 00:00:00-05:00,9.43,0.0,10.17,9.42,10.17,22900,0.0
2023-12-11 00:00:00-05:00,10.28,0.0,11.49,10.17,11.36,17100,0.0
2023-12-08 00:00:00-05:00,11.46,0.0,12.14,11.29,11.42,4500,0.0
2023-12-07 00:00:00-05:00,11.58,0.0,12.38,11.26,11.95,11100,0.0
2023-12-06 00:00:00-05:00,11.69,0.0,12.42,11.3,11.3,22900,0.0
2023-12-05 00:00:00-05:00,11.63,0.0,12.45,11.16,12.05,12100,0.0
2023-12-04 00:00:00-05:00,12.08,0.0,12.87,11.39,11.97,13500,0.0
2023-12-01 00:00:00-05:00,12.12,0.0,14.24,12.12,14.24,40100,0.0
2023-11-30 00:00:00-05:00,14.29,0.0,15.83,14.0,14.4,54100,0.0
2023-11-29 00:00:00-05:00,14.87,0.0,16.2,10.32,10.6,712600,0.0
2023-11-28 00:00:00-05:00,9.41,0.0,9.62,8.47,8.84,33500,0.0
2023-11-27 00:00:00-05:00,9.02,0.0,9.77,8.73,9.65,12100,0.0
2023-11-24 00:00:00-05:00,9.61,0.0,10.57,9.61,10.51,10900,0.0
2023-11-22 00:00:00-05:00,10.75,0.0,11.25,10.02,10.33,27300,0.0
2023-11-21 00:00:00-05:00,,,,,,0,0.02
